bus_id,flag,IDNO,type,DGvoltage_A,DGvoltage_B,DGvoltage_C,DG_Type,CapA(Var),CapB(Var),CapC(Var),Load Model,BW_reg,PT_reg,CT_reg,vol_reg_A,vol_reg_B,vol_reg_C,control_phase_reg,TapA,TapB,TapC,Vbase,node_phases,pos_x,pos_y,loc_x,loc_y,switch_id,switch_phases,from_bus,to_bus,switch_status,flag_sw,Config,locsw_x,locsw_y,customer_id,loadpoint,PA,QA,PB,QB,PC,QC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1450,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1451,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1452,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1453,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1454,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1455,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1456,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1457,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1458,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1459,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1460,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1461,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1462,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1463,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1464,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1465,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1466,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1467,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1468,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1469,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1470,77,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1471,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1472,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1473,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1474,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1475,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1476,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1477,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1478,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1479,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1480,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1481,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1482,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1483,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1484,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1485,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1486,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1487,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1488,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1489,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1490,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1491,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1492,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1493,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1494,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1495,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1496,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1497,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1498,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1499,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1500,107,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1501,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1502,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1503,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1504,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1505,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1506,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1507,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1508,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1509,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1510,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1511,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1512,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1513,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1514,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1515,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1516,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1517,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1518,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1519,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1520,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1521,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1522,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1523,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1524,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1525,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1526,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1527,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1528,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1529,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1530,35,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1531,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1532,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1533,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1534,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1535,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1536,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1537,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1538,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1539,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1540,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1541,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1542,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1543,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1544,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1545,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1546,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1547,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1548,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1549,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1550,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1551,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1552,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1553,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1554,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1555,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1556,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1557,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1558,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1559,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1560,60,0.666666667,0.333333333,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1561,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1562,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1563,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1564,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1565,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1566,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1567,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1568,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1569,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1570,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1571,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1572,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1573,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1574,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1575,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1576,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1577,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1578,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1579,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1580,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1581,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1582,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1583,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1584,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1585,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1586,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1587,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1588,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1589,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1590,87,0,0,1.333333333,0.666666667,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1591,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1592,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1593,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1594,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1595,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1596,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1597,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1598,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1599,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1600,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1601,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1602,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1603,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1604,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1605,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1606,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1607,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1608,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1609,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1610,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1611,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1612,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1613,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1614,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1615,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1616,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1617,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1618,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1619,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1620,100,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1621,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1622,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1623,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1624,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1625,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1626,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1627,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1628,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1629,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1630,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1631,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1632,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1633,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1634,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1635,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1636,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1637,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1638,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1639,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1640,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1641,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1642,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1643,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1644,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1645,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1646,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1647,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1648,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1649,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1650,5,0,0,0,0,0.666666667,0.333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1651,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1652,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1653,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1654,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1655,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1656,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1657,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1658,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1659,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1660,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1661,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1662,92,0,0,0,0,1.333333333,0.666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer1663,92,0,0,0,0,1.333333333,0.666666667
